name,main_cuisine,tags
Tania's Kitchen,Rice Dishes,tania kitchen dhaka rice dish platform deliveri
Tania's Kitchen,Rice Dishes,tania kitchen packag good dhaka rice dish platform deliveri
Tania's Kitchen,Rice Dishes,tania kitchen better learn cook busi dhaka rice dish platform deliveri
Tania's Kitchen,Rice Dishes,tania kitchen thier food may seem slightli raw cook perhap due limit time tast fresh dhaka rice dish platform deliveri
Tania's Kitchen,Rice Dishes,tania kitchen dhaka rice dish platform deliveri
Freeze & Frizzle,Beverage,freez frizzl dhaka beverag platform deliveri
EATON,Chinese,eaton chciken good rice could better dhaka chines dine
EATON,Chinese,eaton dhaka chines dine
EATON,Chinese,eaton test okay price higher quantiti dhaka chines dine
EATON,Chinese,eaton worst platter low amount rice vegetabl chicken curri got mix caus packag chicken curri spice gravi total wast money dhaka chines dine
EATON,Chinese,eaton order thigh soup got clear soup instead dhaka chines dine
EATON,Chinese,eaton set meal good chines veget salt dhaka chines dine
EATON,Chinese,eaton order set menu thai chicken burnt eat properli later stomach pain pleas check food properli get deliv dhaka chines dine
EATON,Chinese,eaton receiv refund dhaka chines dine
EATON,Chinese,eaton one issu hurt ingredi use minimum number ingredi prepar food behaviour owner tremend ingredi dhaka chines dine
EATON,Chinese,eaton late wasnt rush hour pick order deliv min locat road road ahead restaur dhaka chines dine
EATON,Chinese,eaton crispi burguar tast favioula dhaka chines dine
EATON,Chinese,eaton thai chicken platter small uncrispi chicken curri bare chicken like chicken veget caramel lassi bad felt rotten wasnt even caramel dhaka chines dine
EATON,Chinese,eaton chees good think pasta spici chilli oil provid dhaka chines dine
EATON,Chinese,eaton cheat custom gave mix chowmin without sauc flavor color tast wast money pleas order restaur dhaka chines dine
EATON,Chinese,eaton order hakka mix noodl tasti also good amount meat dhaka chines dine
EATON,Chinese,eaton dhaka chines dine
EATON,Chinese,eaton disappoint cz order bt deliv quantiti dhaka chines dine
EATON,Chinese,eaton food packag good dhaka chines dine
EATON,Chinese,eaton love alfredo pizza pasta basta dhaka chines dine
EATON,Chinese,eaton im happi food packag price rang absolut disgust will serv deliv fraudul behaviour dhaka chines dine
EATON,Chinese,eaton poor qualiti dhaka chines dine
EATON,Chinese,eaton caramel coffe dhaka chines dine
EATON,Chinese,eaton set menu okay price dhaka chines dine
EATON,Chinese,eaton dhaka chines dine
EATON,Chinese,eaton dhaka chines dine
EATON,Chinese,eaton poor tast amount good dhaka chines dine
EATON,Chinese,eaton mushroom disgust never much prici also soup worthi total wast money never go order dhaka chines dine
EATON,Chinese,eaton miso ramen good portion size reduc lot also expect actual miso flavor dhaka chines dine
EATON,Chinese,eaton use like pasta last order disappoint tast disgust less chees less chicken sign veget dhaka chines dine
EATON,Chinese,eaton meal tast bad bad smell couldnt eat throw dhaka chines dine
EATON,Chinese,eaton bad order chicken mini burger provid burger pleas take necessari stpe dhaka chines dine
EATON,Chinese,eaton delici meal brother parent like alot thanksssss dhaka chines dine
EATON,Chinese,eaton good dhaka chines dine
Dhaka Dessert Shop,Cakes & Bakery,dhaka dessert shop nice go order browni size bit small price good dhaka cake bakeri platform deliveri
Dhaka Dessert Shop,Cakes & Bakery,dhaka dessert shop good textur good flavour dhaka cake bakeri platform deliveri
Dhaka Dessert Shop,Cakes & Bakery,dhaka dessert shop overal browni good size small dhaka cake bakeri platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height terribl almost gave wrong low quantiti burnt food told refund said order someth els u pay send correct order dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height chicken alreadi went bad dont know even cook grill chicken dish order everi time hand spici chicken noodl much spice dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height love realli dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height great food spill dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height tasteless dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height worst food ever tast dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height order noodl kebab roll chees fri overpr tatseless whole famili got stomach cramp heart burn exist kid could cook better wast call food dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height love pasta alway yummi dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height prawn chees spring roll amaz rest pretti medicor dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height chicken pasta littl bit dri hard overal tast good dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height food quantiti extrem littl compar earlier also littl burnt also deliveri time lot dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height quantiti low dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height salad miss dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height use order lot restaur last time deliv food salt pricki consum food complain one bother respons vgg ggb dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height believ courtyardparkheight time favourit restaur today order grill greek chicken found hair food utterli disgust never order dhaka fast food platform deliveri
The Courtyard at Park Heights,Fast Food,courtyard park height chef forgot add season food item averag food dhaka fast food platform deliveri
Taste Of Home,Snacks,tast home dhaka snack platform deliveri
Eataria,Fast Food,eataria dhaka fast food platform deliveri
Babur Kacchi,Bangladeshi,babur kacchi dhaka bangladeshi platform deliveri
YOD,Fast Food,yod dhaka fast food platform deliveri
Chapsthan,Bangladeshi,chapsthan poor qualiti good tast fulli unsatisfi dhaka bangladeshi dine
Chapsthan,Bangladeshi,chapsthan delici food dhaka bangladeshi dine
Chapsthan,Bangladeshi,chapsthan sent piec wing order piec took money full dhaka bangladeshi dine
Chapsthan,Bangladeshi,chapsthan bad get food order also deliveri late dhaka bangladeshi dine
Chapsthan,Bangladeshi,chapsthan chicken chap noth special dhaka bangladeshi dine
Chapsthan,Bangladeshi,chapsthan unabl eat fulli cook luchi might forgot add salt dhaka bangladeshi dine
Chapsthan,Bangladeshi,chapsthan luchi realli good dhaka bangladeshi dine
Chapsthan,Bangladeshi,chapsthan chaap size laughabl small definit worth price regardless tast dhaka bangladeshi dine
Chapsthan,Bangladeshi,chapsthan overal meal good luchi bit rubberi bad luchi would better littl less rubberi dhaka bangladeshi dine
Chapsthan,Bangladeshi,chapsthan dhaka bangladeshi dine
CafeCyclists,Fast Food,cafecyclist dhaka fast food platform deliveri
The Garden BBQ and Cafe,Kebab,garden bbq cafe worst fish chip ever poor qualiti quantiti fish size small outsid layer thick dhaka kebab dine
The Garden BBQ and Cafe,Kebab,garden bbq cafe get ice cream per menu inform dhaka kebab dine
The Garden BBQ and Cafe,Kebab,garden bbq cafe lava cake must tri full liquid chocol insid dhaka kebab dine
Freshta Bangladesh,Cafe,freshta bangladesh dhaka cafe platform deliveri
BOB-Best of Burger,Fast Food,bob best burger order burger chicken beef burger mark one chicken beef unprofessiona wish take concern next dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger burger good portion size patti howev bland lack spice chicken fri french fri dip sauc chicken fri dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger burger patti te moshla kacha chilo dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger good bad dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger found hair food coffe best dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger good meal dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger milkshak feel like im get scam shake use decent feel like intent that bad gotten dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger chicken sandwich amaz consid price strawberri chocol milkshak decent vanilla milkshak littl bit dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger bob best burgar dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger awesom dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger wrost burger ever test serv uncook food dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger shake yummi dhaka fast food platform deliveri
BOB-Best of Burger,Fast Food,bob best burger need improv dhaka fast food platform deliveri
Alomgir Hotel and Restaurant,Bangladeshi,alomgir hotel restaur dhaka bangladeshi platform deliveri
Lopa's Cuisine,Chinese,lopa cuisin dhaka chines dine
My Kitchen,Bangladeshi,kitchen dhaka bangladeshi platform deliveri
Daniyal Food & Cafe,Chinese,daniy food cafe dhaka chines platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road excel dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road love oasi time gave spoil food even smelli dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road meh motamuti chole dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road order come dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road small amount dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road packag disgust guy left box empti u put food insid u dont even use tissu foil paper bad smell ur box alway ur food cold chang dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road good food dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road chicken lollipop small price satisfi dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road test n box dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road accord price food tasti delici rider also good nacho full sauc mayo pizza top crust juici main thing delici good dhaka fast food platform deliveri
Oasis - Ring Road,Fast Food,oasi ring road ok price food stale dhaka fast food platform deliveri
Meaty Affair,Fast Food,meati affair order munch box got chow mein dhaka fast food dine
Meaty Affair,Fast Food,meati affair amount meat box way less dhaka fast food dine
Meaty Affair,Fast Food,meati affair order chicken fri meat box unexpectedli bad chicken fri chicken fri chicken patti burger meatbox litter sauc dri chicken fri dhaka fast food dine
Meaty Affair,Fast Food,meati affair quit good nice rice meal dhaka fast food dine
Meaty Affair,Fast Food,meati affair horribl rubberi tast aw expens would probabl never order placr dhaka fast food dine
Dada Khan Kacchi,Biryani,dada khan kacchi dhaka biryani platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath food soo bad dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath good dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath set menu quit nice dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath recommend worst wonton citi dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath cashewnut salad dri dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath chicken fri rice need salt may prepar patient dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath class food wastag money soup full fishi smell like old freezer chicken use sure soup purchas hkt hut ghe price even less tasti dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath averag dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath today chicken undercook dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath actual new york realli hesit order delici price unbeliev lol dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath corn soup good momo tast terribl dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath packag could much better sinc curri spill bag dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath food portion huge tast excel fresh ingredi use reason price highli recommend dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath yammi dhaka cafe platform deliveri
Unicafe Restaurant and Fun - Panthapath,Cafe,unicaf restaur fun panthapath chicken size much small dhaka cafe platform deliveri
